chr1	0	50000	0	0.0000	0.0000
chr1	50000	100000	408	0.2500	0.5197
chr1	100000	150000	0	0.0000	0.0000
chr1	150000	200000	0	0.0000	0.0000
chr1	200000	250000	0	0.0000	0.0000
chr1	250000	300000	0	0.0000	0.0000
chr1	300000	350000	0	0.0000	0.0000
chr1	350000	400000	0	0.0000	0.0000
chr1	400000	450000	0	0.0000	0.0000
chr1	450000	500000	0	0.0000	0.0000
chr1	500000	550000	0	0.0000	0.0000
chr1	550000	600000	0	0.0000	0.0000
chr1	600000	650000	1116	0.4300	0.5060
chr1	650000	700000	0	0.0000	0.0000
chr1	700000	750000	0	0.0000	0.0000
chr1	750000	800000	4592	0.4383	0.5287
chr1	800000	850000	23488	0.5074	0.6015
chr1	850000	900000	21142	0.4874	0.6101
chr1	900000	950000	44232	0.6099	0.9433
chr1	950000	1000000	35483	0.5753	0.8797
chr1	1000000	1050000	39779	0.6108	0.8992
chr1	1050000	1100000	34645	0.5883	0.8868
chr1	1100000	1150000	38697	0.5536	0.8329
chr1	1150000	1200000	42475	0.5573	0.8432
chr1	1200000	1250000	37855	0.6339	0.9482
chr1	1250000	1300000	38343	0.5703	0.8271
chr1	1300000	1350000	37423	0.6288	0.9522
chr1	1350000	1400000	35170	0.5542	0.8220
chr1	1400000	1450000	33923	0.5609	0.8217
chr1	1450000	1500000	34018	0.5565	0.6629
chr1	1500000	1550000	35328	0.5875	0.7603
chr1	1550000	1600000	35933	0.5170	0.7976
chr1	1600000	1650000	36034	0.5987	0.8353
chr1	1650000	1700000	28774	0.5260	0.7248
chr1	1700000	1750000	21522	0.5267	0.6059
chr1	1750000	1800000	40015	0.5181	0.8417
chr1	1800000	1850000	41541	0.4610	0.7667
chr1	1850000	1900000	41277	0.4953	0.7961
chr1	1900000	1950000	36154	0.5656	0.8306
chr1	1950000	2000000	42690	0.5441	0.8399
chr1	2000000	2050000	43344	0.5511	0.8559
chr1	2050000	2100000	37994	0.5508	0.8701
chr1	2100000	2150000	37778	0.5456	0.8649
chr1	2150000	2200000	40925	0.5669	0.9174
chr1	2200000	2250000	41200	0.5677	0.8766
chr1	2250000	2300000	36878	0.5476	0.8497
chr1	2300000	2350000	42012	0.6103	0.9554
chr1	2350000	2400000	41857	0.5352	0.9000
chr1	2400000	2450000	39079	0.6030	0.9183
chr1	2450000	2500000	40576	0.6442	0.9927
chr1	2500000	2550000	38672	0.6126	0.9541
chr1	2550000	2600000	37086	0.5806	0.8747
chr1	2600000	2650000	44143	0.5146	0.8997
chr1	2650000	2700000	2017	0.5609	0.8646
chr1	2700000	2750000	0	0.0000	0.0000
chr1	2750000	2800000	23102	0.4994	0.8919
chr1	2800000	2850000	41432	0.5446	0.9426
chr1	2850000	2900000	38659	0.5887	0.9859
chr1	2900000	2950000	42090	0.5738	0.9855
chr1	2950000	3000000	40747	0.5157	0.9316
chr1	3000000	3050000	44619	0.5263	0.9374
chr1	3050000	3100000	40822	0.5670	0.9640
chr1	3100000	3150000	45035	0.5713	0.9847
chr1	3150000	3200000	42076	0.5654	0.9722
chr1	3200000	3250000	43472	0.5547	0.9672
chr1	3250000	3300000	39068	0.5593	0.9599
chr1	3300000	3350000	40189	0.5471	0.9661
chr1	3350000	3400000	41392	0.5598	0.9653
chr1	3400000	3450000	42172	0.5526	0.9501
chr1	3450000	3500000	40227	0.6019	0.9722
chr1	3500000	3550000	38309	0.6190	0.9710
chr1	3550000	3600000	37322	0.5957	0.9511
chr1	3600000	3650000	43647	0.5550	0.9519
chr1	3650000	3700000	43002	0.5695	0.9372
chr1	3700000	3750000	37323	0.5756	0.9054
chr1	3750000	3800000	41531	0.5349	0.8507
chr1	3800000	3850000	44602	0.4768	0.8175
chr1	3850000	3900000	42831	0.5065	0.8282
chr1	3900000	3950000	42914	0.5117	0.9106
chr1	3950000	4000000	43800	0.4931	0.8954
chr1	4000000	4050000	37666	0.4834	0.8854
chr1	4050000	4100000	40181	0.5132	0.9090
chr1	4100000	4150000	40893	0.5055	0.9202
chr1	4150000	4200000	36299	0.4863	0.8907
chr1	4200000	4250000	43355	0.4618	0.8812
chr1	4250000	4300000	45985	0.4448	0.8955
chr1	4300000	4350000	44452	0.5039	0.9060
chr1	4350000	4400000	41959	0.4735	0.9319
chr1	4400000	4450000	45765	0.4778	0.9163
chr1	4450000	4500000	38964	0.4824	0.8898
chr1	4500000	4550000	43672	0.4664	0.9348
chr1	4550000	4600000	41546	0.4709	0.8886
chr1	4600000	4650000	45212	0.5040	0.9513
chr1	4650000	4700000	43883	0.5161	0.9523
chr1	4700000	4750000	38773	0.5380	0.9376
chr1	4750000	4800000	45818	0.5004	0.9586
chr1	4800000	4850000	42243	0.4199	0.9202
chr1	4850000	4900000	34969	0.4464	0.9111
chr1	4900000	4950000	39619	0.4651	0.9390
chr1	4950000	5000000	43366	0.4632	0.9410
chr1	5000000	5050000	41468	0.4326	0.9160
chr1	5050000	5100000	43835	0.3930	0.8919
chr1	5100000	5150000	38072	0.4338	0.9264
chr1	5150000	5200000	44060	0.4468	0.9242
chr1	5200000	5250000	45731	0.4350	0.9325
chr1	5250000	5300000	44723	0.4868	0.9263
chr1	5300000	5350000	44231	0.4642	0.9257
chr1	5350000	5400000	42686	0.4719	0.9424
chr1	5400000	5450000	45049	0.4920	0.9425
chr1	5450000	5500000	39967	0.5019	0.9507
chr1	5500000	5550000	43129	0.4558	0.9122
chr1	5550000	5600000	42233	0.4593	0.9024
chr1	5600000	5650000	43529	0.4562	0.9172
chr1	5650000	5700000	44458	0.4896	0.8908
chr1	5700000	5750000	42532	0.5094	0.9300
chr1	5750000	5800000	44906	0.4988	0.8756
chr1	5800000	5850000	42169	0.5250	0.9249
chr1	5850000	5900000	44424	0.5422	0.9624
chr1	5900000	5950000	44730	0.4700	0.9426
